"SEMESTER","AINE_STR","UKSUS","AINEKOOD","AINE","toomaht_1","toomaht_2","toomaht_3","toomaht_4","toomaht_5","hinne_ainele_F","hinne_ainele_E","hinne_ainele_D","hinne_ainele_C","hinne_ainele_B","hinne_ainele_A","arvestatud","mittearvestatud","hinne_A","hinne_B","hinne_C","hinne_D","hinne_E","hinne_F","mitteilmunud"
"S","HV","HVLC","FLGR.04.445","Majandustekstide tõlge esimesest võõrkeelest ja võõrkeelde",NA,NA,15,NA,1,NA,NA,NA,1,3,12,21,0,6,5,2,0,0,0,0
"S","HV","HVLC","FLGR.04.450","Õiguse alused",NA,NA,20,NA,NA,NA,NA,NA,NA,NA,20,0,0,26,2,1,0,0,0,5
"S","HV","HVLC","FLGR.04.494","Lehelttõlkimine",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,0,0,0,0
"S","HV","HVLC","FLGR.04.540","Tõlkeseminar",NA,NA,3,NA,NA,NA,NA,NA,NA,2,1,0,0,2,2,1,0,0,0,1
"S","HV","HVLC","FLGR.04.625","Saksa keele dialektoloogia",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,8,0,0,0,0,0,0,0,0
"S","HV","HVLC","FLGR.04.635","Teadus- ja tehnikatekstide tõlge esimesest võõrkeelest ja võõrkeelde",NA,NA,3,1,NA,NA,NA,NA,1,NA,3,11,0,0,0,0,0,0,0,0
"S","HV","HVLC","FLGR.04.686","Järeltõlge III",NA,NA,4,1,NA,NA,NA,NA,1,1,3,0,0,1,1,3,1,0,0,0
"S","HV","HVLC","FLGR.04.688","Sünkroontõlge I",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,1,0,0
"S","HV","HVLC","FLGR.04.704","Göttingeni seminarid",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,3,0,0,0,0,0,0,0,1
"S","HV","HVLC","FLGR.04.717","Saksa keele grammatika I",NA,NA,7,NA,NA,NA,NA,NA,NA,3,4,15,0,0,0,0,0,0,0,0
"S","HV","HVLC","FLGR.04.718","Saksa keele suuline ja kirjalik väljendusõpetus",NA,NA,5,NA,1,NA,NA,NA,NA,4,2,14,0,0,0,0,0,0,0,2
"S","HV","HVLC","FLGR.04.721","Saksa keele leksikoloogia ja fraseoloogia",NA,2,1,NA,NA,NA,NA,NA,2,1,NA,0,0,2,1,1,3,2,0,1
"S","HV","HVLC","FLGR.04.733","Saksa kontrastiivne lingvistika",NA,NA,3,1,NA,NA,NA,1,1,1,1,0,0,2,0,1,0,1,0,2
"S","HV","HVLC","FLGR.05.089","Slaavi filoloogia alused",NA,NA,5,1,NA,NA,NA,NA,NA,2,4,0,0,2,3,2,2,1,0,2
"S","HV","HVLC","FLGR.05.127","Vene keeleteaduse alused",NA,NA,3,1,NA,NA,NA,NA,1,NA,3,0,0,6,3,2,2,0,0,2
"S","HV","HVLC","FLGR.05.155","Vene ortograafia süvakursus",NA,NA,5,3,NA,NA,NA,NA,2,1,5,11,0,0,0,0,0,0,0,0
"S","HV","HVLC","FLGR.05.193","Seminar vene keele semantikast ja pragmaatikast",NA,NA,6,NA,NA,NA,NA,NA,NA,1,5,8,0,0,0,0,0,0,0,0
"S","HV","HVLC","FLGR.05.252","Tänapäeva vene kirjandus",NA,NA,8,NA,NA,NA,NA,NA,NA,1,7,0,0,11,4,2,0,1,1,4
"S","HV","HVLC","FLGR.05.268","Vene kultuurilugu",NA,NA,12,NA,1,NA,NA,NA,NA,4,9,0,0,8,5,3,1,0,3,1
"S","HV","HVLC","FLGR.05.287","Seminar vene kirjanduse poeetikast",NA,NA,3,1,NA,NA,NA,NA,1,NA,3,0,0,5,1,0,0,0,0,1
"S","HV","HVLC","FLGR.05.297","Doktoriseminar",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,10,0,0,0,0,0,0,0,0
"S","HV","HVLC","FLGR.05.303","Vene kirjandusteaduse alused",NA,NA,2,2,NA,NA,NA,NA,NA,1,3,0,0,4,0,3,1,1,2,2
"S","HV","HVLC","FLGR.05.389","Vene keele leksikoloogia",NA,NA,6,NA,2,NA,NA,NA,1,1,6,0,0,8,1,2,2,0,0,1
"S","HV","HVLC","FLGR.05.393","19. saj. vene realismi kirjandus",NA,NA,7,NA,1,NA,NA,NA,1,1,6,0,0,5,2,4,2,0,0,3
"S","HV","HVLC","FLGR.05.394","Vene modernismi kirjandus",NA,NA,3,1,NA,NA,NA,NA,NA,1,3,0,0,8,2,1,0,0,0,1
"S","HV","HVLC","FLGR.05.399","Seminar vene ilukirjandusliku proosa analüüsist",NA,NA,4,NA,NA,NA,NA,NA,1,NA,3,0,0,6,2,0,0,0,0,0
"S","HV","HVLC","FLGR.05.400","Erikursus vene kirjandusteadusest: Teatrieksperimendid Venemaal modernismi ajastul",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0
"S","HV","HVLC","FLGR.05.401","Vene kultuuri retseptsioon kinolinal",NA,NA,4,NA,NA,NA,NA,NA,NA,2,2,0,0,5,4,2,0,0,0,3
"S","HV","HVLC","FLGR.05.410","Tänapäeva vene keele variandid ja stiilid",NA,NA,2,1,NA,NA,NA,NA,NA,1,2,0,0,2,1,0,1,0,0,0
"S","HV","HVLC","FLGR.05.411","Ülevaade tšehhi kultuuriloost",NA,1,4,1,1,NA,NA,NA,1,1,5,0,0,8,3,1,1,0,0,0
"S","HV","HVLC","FLGR.05.412","Ülevaade poola kultuuriloost",NA,NA,4,NA,NA,NA,NA,NA,NA,2,2,0,0,8,0,0,0,0,0,0
"S","HV","HVLC","FLGR.05.414","Tekst keeles ja kõnes",NA,1,4,NA,1,NA,NA,NA,1,1,4,0,0,6,2,1,0,0,0,3
"S","HV","HVLC","FLGR.05.424","Vene keele funktsionaalne grammatika",NA,NA,4,1,2,NA,NA,NA,NA,2,5,0,0,2,4,1,1,0,0,4
"S","HV","HVLC","FLGR.05.428","Vene kirjanduse didaktika",NA,NA,6,NA,NA,NA,NA,NA,NA,1,5,0,0,4,1,2,0,0,0,0
"S","HV","HVLC","FLGR.06.023","Skandinaavia keeled",NA,NA,2,5,4,NA,3,NA,4,2,2,0,0,0,2,4,3,0,0,1
"S","HV","HVLC","FLGR.06.028","Rootsi foneetika ja fonoloogia",NA,1,6,2,NA,1,NA,1,4,1,2,0,0,1,5,5,3,0,4,1
"S","HV","HVLC","FLGR.06.031","Rootsi morfoloogia ja süntaks",NA,NA,7,1,1,NA,NA,1,1,4,3,0,0,4,4,4,4,2,0,1
"S","HV","HVLC","FLGR.06.037","Rootsi keele väljendusõpetus",NA,1,10,NA,2,NA,2,NA,3,7,1,0,0,7,7,1,3,1,2,1
"S","HV","HVLC","FLGR.06.041","Taani kirjanduse ajalugu",NA,NA,5,NA,NA,NA,NA,1,NA,2,2,0,0,0,4,4,2,1,0,0
"S","HV","HVLC","FLGR.06.105","Islandi keel, tase 0 > A1",NA,NA,5,2,NA,NA,3,NA,2,NA,2,11,5,0,0,0,0,0,0,1
"S","HV","HVLC","FLGR.06.119","Tõlkekursus norra/rootsi/taani filoloogidele",NA,NA,1,3,NA,NA,NA,NA,3,NA,1,7,0,0,0,0,0,0,0,0
"S","HV","HVLC","FLGR.06.154","Norra keele intensiivõpe, tase 0>A2",NA,NA,5,3,2,NA,NA,1,NA,2,7,0,0,6,6,2,2,3,0,1
"S","HV","HVLC","FLGR.06.160","Praktiline rootsi keel algajatele, tase 0>A1",NA,NA,10,1,NA,NA,NA,NA,1,1,9,18,0,0,0,0,0,0,0,3
"S","HV","HVLC","FLGR.06.162","Praktiline taani keel algajatele, tase 0>A1",NA,2,5,NA,NA,NA,NA,NA,1,1,5,12,0,0,0,0,0,0,0,1
"S","HV","HVLC","FLGR.06.168","Kokkupuuted teispoolsusega Põhja-Euroopas",NA,NA,5,NA,NA,NA,NA,NA,NA,1,4,0,0,8,10,2,0,0,0,3
"S","HV","HVLC","FLKE.01.220","Eesti, Läti ja Leedu kultuurilugu",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,0,0,8,5,1,0,0,0,0
"S","HV","HVLC","FLKE.01.267","Teadusteksti kirjutamine inglise keeles",NA,NA,39,5,1,NA,1,1,2,15,26,80,0,0,0,0,0,0,0,4
"S","HV","HVLC","FLKE.01.271","Rootsi keel algajatele, (inglise keele baasil), tase 0 > A1",NA,2,4,4,NA,NA,1,2,2,2,3,0,0,14,1,3,0,0,0,3
"S","HV","HVLC","FLKE.01.276","Rootsi keel algtasemele II, tase A1 > A2",NA,NA,8,NA,NA,NA,NA,NA,NA,NA,8,14,2,0,0,0,0,0,0,1
"S","HV","HVLC","FLKE.02.111","Saksa keele algkursus I, tase 0 > A1.1",NA,NA,8,3,NA,NA,NA,NA,4,3,4,17,1,0,0,0,0,0,0,0
"S","HV","HVLC","FLKE.02.128","Saksa keele algkursus I, tase 0 > A1.2",NA,1,14,1,NA,NA,NA,NA,1,3,12,24,3,0,0,0,0,0,0,2
"S","HV","HVLC","FLKE.02.129","Saksa keele algkursus II, tase A1.2 > A2.1",NA,NA,7,NA,1,NA,NA,1,NA,NA,7,12,1,0,0,0,0,0,0,1
"S","HV","HVLC","FLKE.02.130","Saksa keel algtasemele III, tase A2.1 > A2.2",1,NA,10,1,NA,1,NA,NA,1,3,7,12,3,0,0,0,0,0,0,0
"S","HV","HVLC","FLKE.02.132","Saksa keel edasijõudnutele I, tase C1",NA,NA,4,2,NA,1,NA,NA,NA,2,3,8,1,0,0,0,0,0,0,1
"S","HV","HVLC","FLKE.02.173","Saksa keel kesktasemele II, tase B1 > B2.1",NA,1,6,NA,NA,NA,NA,NA,NA,5,2,13,2,0,0,0,0,0,0,1
"S","HV","HVLC","FLKE.02.182","Saksa keele algkursus ajaloolastele, tase 0 > A1.2",NA,NA,5,4,NA,NA,NA,1,2,3,3,13,5,0,0,0,0,0,0,3
"S","HV","HVLC","FLKE.02.247","Veebipõhine saksa keele algkursus I, tase 0 > A1.1",1,2,13,2,3,NA,NA,1,7,5,8,42,9,0,0,0,0,0,0,3
"S","HV","HVLC","FLKE.02.275","Prantsuse keel algtasemel (süvaõpe), tase 0 > A1",NA,1,10,2,1,NA,1,1,1,3,8,0,0,7,3,4,7,1,0,0
"S","HV","HVLC","FLKE.02.277","Saksa keel algajatele I (süvaõpe), tase 0>A1",NA,NA,9,3,NA,NA,NA,2,NA,3,7,0,0,5,3,2,1,0,0,3
"S","HV","HVLC","FLKE.03.077","Eesti keele algkursus I (inglise keele baasil), tase 0 > A1.2",NA,NA,8,NA,1,NA,NA,1,2,2,4,0,0,4,8,3,2,0,0,0
"S","HV","HVLC","FLKE.03.104","Eesti keel. Suuline ja kirjalik eneseväljendus I, vene filoloogidele, B1 > B2",NA,NA,9,1,NA,NA,NA,NA,NA,NA,10,0,0,1,3,4,2,1,2,0
"S","HV","HVLC","FLKE.03.121","Sissevaateid eesti kultuuri. Filmi- ja muuseumikursus, inglise keele baasil",NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,0,0,33,2,2,0,0,3,0
"S","HV","HVLC","FLKE.03.198","Eesti viipekeele algkursus",NA,4,9,NA,NA,NA,NA,NA,NA,NA,13,16,0,0,0,0,0,0,0,0
"S","HV","HVLC","FLKE.03.207","Sissevaateid eesti kultuuri. Loengukursus, inglise keele baasil",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,3,0,0,12,1,0,0,0,0,0
"S","HV","HVLC","FLKE.04.005","Meditsiinialane vene keel I, tase A2.1 > A2.2",NA,1,15,NA,NA,NA,NA,NA,1,2,13,33,4,0,0,0,0,0,0,3
"S","HV","HVLC","FLKE.04.013","Meditsiinialane vene keel II, tase A2.2> B1.1",NA,NA,5,1,1,NA,NA,NA,NA,5,2,15,3,0,0,0,0,0,0,0
"S","HV","HVLC","FLKE.04.041","Vene keel välisüliõpilastele. Step by Step I, tase 0 > A1.2",NA,1,15,NA,NA,NA,NA,NA,NA,3,13,0,0,23,15,4,1,1,5,3
"S","HV","HVLC","FLKE.04.042","Vene keel välisüliõpilastele. Step by Step II, tase A1.2 > A2",NA,NA,6,NA,NA,NA,NA,NA,NA,NA,6,0,0,8,3,2,0,0,1,0
"S","HV","HVLC","FLKE.04.053","Veebipõhine vene keele grammatika I, tase A1.2 > A2",NA,2,20,3,1,NA,NA,1,3,7,15,40,5,0,0,0,0,0,0,0
"S","HV","HVLC","FLKE.04.062","Vene keele ABC I, tase 0 > A1.2",NA,2,43,2,2,NA,NA,NA,NA,1,48,60,4,0,0,0,0,0,0,1
"S","HV","HVLC","FLKE.04.069","Vene keele ABC II, tase A1.2 > A2.1",NA,5,19,1,1,1,NA,NA,NA,4,21,33,3,0,0,0,0,0,0,0
"S","HV","HVLC","FLKE.04.106","Vene keele eelkeskastme kursus (ABC III), tase A2.1 > B1.1",NA,NA,14,1,NA,NA,NA,NA,NA,3,12,15,1,0,0,0,0,0,0,0
"S","HV","HVLC","FLKE.04.111","Vene keel kesktasemele I, tase B1.1",NA,NA,8,1,NA,NA,NA,NA,NA,1,8,25,1,0,0,0,0,0,0,1
"S","HV","HVLC","FLKE.04.112","Vene keel kesktasemele II, tase B1.1 > B1.2",NA,NA,5,NA,NA,NA,NA,NA,NA,NA,5,20,1,0,0,0,0,0,0,0
"S","HV","HVLC","FLKE.04.117","Meditsiinialane vene keel III, tase B1.1 > B1.2",NA,NA,8,1,NA,NA,NA,NA,NA,2,7,16,2,0,0,0,0,0,0,0
"S","HV","HVLC","FLKE.04.122","Meditsiinialane vene keel IV, tase B2.1 > B2.2",NA,NA,4,1,NA,NA,NA,NA,NA,2,3,15,1,0,0,0,0,0,0,0
"S","HV","HVLC","FLKE.04.124","Veebipõhine meditsiinialane vene keel I, tase A2 > B1",NA,NA,7,NA,NA,NA,NA,NA,NA,3,4,11,7,0,0,0,0,0,0,1
"S","HV","HVLC","FLKE.04.135","Õigusalane vene keel I, tase A2.1 - A2.2",1,3,25,1,NA,NA,NA,NA,NA,4,26,33,1,0,0,0,0,0,0,1
"S","HV","HVLC","FLKE.04.141","Õigusalane vene keel edasijõudnutele I, tase B1.1 > B1.2",2,1,7,NA,NA,NA,NA,NA,NA,3,7,16,0,0,0,0,0,0,0,0
"S","HV","HVLC","FLKE.04.144","Vene keele ja kultuuri lühikursus (välisüliõpilastele)",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,9,45,0,0,0,0,0,0,0,0
"S","HV","HVLC","FLKE.04.148","Vene keel välisüliõpilastele, eelkeskaste A2 > B1.1",NA,NA,9,NA,NA,NA,NA,NA,NA,1,8,0,0,13,2,2,0,0,1,0
"S","HV","HVLC","FLKE.05.001","Jaapani keele algkursus I, tase 0 > A1",NA,2,19,1,2,NA,NA,NA,NA,3,21,27,16,0,0,0,0,0,0,1
"S","HV","HVLC","FLKE.05.002","Jaapani keele algkursus II, tase A1 > A2.1",NA,NA,4,1,NA,NA,NA,NA,NA,NA,5,8,4,0,0,0,0,0,0,0
"S","HV","HVLC","FLKE.05.003","Jaapani keele algkursus III, tase A2.1 > A2.2",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,4,10,0,0,0,0,0,0,0,0
"S","HV","HVLC","FLKE.05.008","Ladina keel meditsiinierialadele",4,27,131,7,6,2,1,9,19,33,111,213,0,0,0,0,0,0,0,3
"S","HV","HVLC","FLKE.05.009","Farmaatsiaalane ladina keel",1,2,14,NA,NA,NA,NA,NA,NA,3,14,29,0,0,0,0,0,0,0,4
"S","HV","HVLC","FLKE.05.018","Läti keele algkursus I (inglise keele baasil), tase 0 > A1",1,NA,4,NA,NA,NA,NA,NA,1,NA,4,0,0,5,1,1,0,0,0,0
"S","HV","HVLC","FLKE.05.019","Läti keele algkursus II (inglise keele baasil), tase A1> A2",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,4,6,0,0,0,0,0,0,0,0
"S","HV","HVLC","FLKE.05.020","Leedu keele algkursus I (inglise keele baasil), tase 0 > A1.1",NA,NA,4,NA,NA,NA,NA,NA,NA,1,3,5,0,0,0,0,0,0,0,1
"S","HV","HVLC","FLKE.05.021","Hiina keele algkursus I, tase 0 > A1.1",NA,NA,2,2,NA,NA,NA,NA,NA,NA,4,8,0,0,0,0,0,0,0,0
"S","HV","HVLC","FLKE.05.022","Hiina keele algkursus II, tase A1.1 > A1.2",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,4,3,1,0,0,0,0,0,0,2
"S","HV","HVLC","FLKE.05.023","Hiina keele algkursus III, tase A1.2 > B1.1",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,3,4,1,0,0,0,0,0,0,0
"S","HV","HVLC","FLKE.05.026","Itaalia keele algkursus I, tase 0 > A1.1",NA,1,22,2,NA,1,NA,NA,NA,8,16,34,2,0,0,0,0,0,0,8
"S","HV","HVLC","FLKE.05.027","Itaalia keele algkursus II, tase A1.1 > A2.1",NA,NA,3,NA,1,NA,NA,NA,NA,1,3,7,1,0,0,0,0,0,0,2
"S","HV","HVLC","FLKE.05.028","Hispaania keele algkursus I, tase 0 > A1.1",NA,3,22,2,NA,NA,NA,1,2,6,18,37,4,0,0,0,0,0,0,7
"S","HV","HVLC","FLKE.05.029","Hispaania keele algkursus II, tase A1.1 > A1.2",NA,NA,9,NA,NA,NA,NA,NA,NA,3,6,14,0,0,0,0,0,0,0,2
"S","HV","HVLC","FLKE.05.034","Hispaania keele algkursus I (inglise keele baasil), tase 0 > A1.1",1,2,5,NA,NA,NA,NA,NA,1,3,4,0,0,13,8,2,0,0,0,2
"S","HV","HVLC","FLKE.05.059","Soome keele algkursus I, tase 0 > A2",NA,NA,22,NA,1,NA,NA,NA,1,7,15,33,1,0,0,0,0,0,0,1
"S","HV","HVLC","FLKE.05.063","Hispaania keel algtasemel (süvaõpe) I, tase 0 > A1",NA,1,22,1,NA,NA,NA,NA,NA,NA,24,0,0,17,8,2,1,0,1,3
"S","HV","HVLC","FLKE.05.065","Läti ja leedu kultuur ja ühiskond",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,4,6,0,0,0,0,0,0,0,0
"S","HV","HVLC","FLKE.05.083","Korea keel algajatele I (inglise keele baasil), tase 0 > A1.1",NA,2,4,NA,NA,NA,NA,NA,1,2,3,16,0,0,0,0,0,0,0,1
"S","HV","HVLC","FLKE.05.086","Korea keel algajatele II (inglise keele baasil), tase A1.1>A1.2",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,3,0,0,0,0,0,0,0,0
"S","HV","HVLC","FLKE.05.087","Jaapani kultuur ja ühiskond",NA,4,7,NA,NA,NA,NA,NA,NA,4,7,13,3,0,0,0,0,0,0,0
"S","HV","HVKU","FLKU.00.011","Fotograafia",1,3,7,1,NA,NA,NA,2,3,3,4,0,0,16,2,0,0,0,0,1
"S","HV","HVKU","FLKU.00.016","Kunstiõpetuse didaktika",NA,NA,4,NA,1,NA,NA,NA,3,1,1,0,0,9,0,1,0,0,0,0
"S","HV","HVKU","FLKU.00.077","Maailma filmikunsti ajalugu I",NA,2,7,NA,NA,NA,NA,NA,3,2,4,20,0,0,0,0,0,0,0,2
"S","HV","HVKU","FLKU.00.092","Maalimine",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,3,0,0,0,0,0,0,0,2
"S","HV","HVKU","FLKU.00.094","Joonistamine",1,NA,6,NA,NA,NA,NA,NA,NA,2,5,12,0,0,0,0,0,0,0,0
"S","HV","HVKU","FLKU.00.112","Hollywood ja žanrifilm",1,2,17,NA,NA,NA,NA,NA,NA,8,12,35,0,0,0,0,0,0,0,6
"S","HV","HVKU","FLKU.00.163","Loovainete ülddidaktika",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,5,0,0,0,0,0,0,0,0
"S","HV","HVKU","FLKU.00.166","Kavandamine käsitöös",NA,NA,3,1,NA,NA,NA,NA,1,NA,3,5,0,0,0,0,0,0,0,0
"S","HV","HVKU","FLKU.00.169","Käsitöö ja kodunduse didaktika",NA,NA,3,NA,NA,NA,NA,NA,NA,1,2,7,0,0,0,0,0,0,0,0
"S","HV","HVKU","FLKU.00.170","Toitumise alused ja tarbijakasvatus",NA,NA,5,1,NA,NA,NA,NA,2,1,3,11,0,0,0,0,0,0,0,3
"S","HV","HVKU","FLKU.00.171","Rahvakunsti alused",NA,NA,4,1,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,0,0,0,0
"S","HV","HVKU","FLKU.00.176","Õmblemise tehnoloogia",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,0,0,2,0,0,0,0,0,0
"S","HV","HVKU","FLKU.00.185","Illustratsioon",NA,NA,8,1,NA,NA,NA,NA,NA,4,5,0,0,7,4,0,0,0,0,3
"S","HV","HVKU","FLKU.01.023","Skulptuur",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,4,0,0,7,0,1,0,0,0,0
"S","HV","HVKU","FLKU.01.036","Arvutigraafika",NA,NA,4,2,1,1,2,1,NA,3,NA,0,0,6,0,0,0,0,0,3
"S","HV","HVKU","FLKU.01.037","Krokii",NA,NA,5,NA,NA,NA,NA,1,NA,1,3,10,0,0,0,0,0,0,0,0
"S","HV","HVKU","FLKU.01.054","Kompositsioon (põhikursus)",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,0,0,3,0,0,0,0,0,1
"S","HV","HVKU","FLKU.01.080","Maal/ dekonstruktsioon",NA,NA,3,NA,NA,NA,NA,NA,NA,1,2,0,0,4,0,0,0,0,0,1
"S","HV","HVKU","FLKU.01.083","Kompositsiooni erikursus",NA,NA,5,NA,NA,NA,NA,NA,NA,NA,5,8,0,0,0,0,0,0,0,1
"S","HV","HVKU","FLKU.01.084","Kunsti management",NA,1,3,NA,NA,NA,NA,NA,NA,2,2,0,0,2,1,2,1,0,0,2
"S","HV","HVKU","FLKU.01.089","Arvutikunst ja 3D graafika",NA,NA,3,NA,NA,NA,NA,NA,1,NA,2,3,0,0,0,0,0,0,0,2
"S","HV","HVKU","FLKU.01.145","Joonistamine III (akti- ja kompositsioonikursus)",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,1,0,0,0
"S","HV","HVKU","FLKU.01.147","Maalikursus - natüürmordist aktini I",NA,NA,3,1,NA,NA,NA,NA,NA,2,2,8,0,0,0,0,0,0,0,0
"S","HV","HVKU","FLKU.01.150","Maalimine lubatud! Maalikunsti arengud - 20. sajandi lõpp kuni 21. sajandi algus",NA,1,7,NA,NA,NA,NA,NA,NA,3,5,0,0,10,0,0,0,0,0,2
"S","HV","HVKU","FLKU.01.155","Koomiks",NA,NA,14,NA,NA,NA,NA,NA,NA,2,12,0,0,21,0,0,0,0,0,0
"S","HV","HVKU","FLKU.01.164","Digitaalne maalimine - tüüpprobleemid",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,3,0,0,0,0,0,0,0,2
"S","HV","HVKU","FLKU.01.166","Abstraktse ja geomeetrilise joonistamise kursus",NA,NA,3,NA,NA,NA,NA,NA,NA,2,1,0,0,3,2,2,0,0,0,1
"S","HV","HVKU","FLKU.02.011","Eesti muusika ajalugu",NA,NA,5,NA,NA,NA,NA,NA,NA,1,4,0,0,2,2,0,0,0,0,1
"S","HV","HVKU","FLKU.02.051","Muusika elementaarteooria ja solfedžo",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,3,5,0,0,0,0,0,0,0,1
"S","HV","HVKU","FLKU.02.057","Aken aasia muusikasse",NA,1,2,NA,NA,NA,NA,NA,NA,2,1,3,0,0,0,0,0,0,0,1
"S","HV","HVKU","FLKU.02.058","Laulmiskursus gregooriuse laulu baasil",2,1,5,NA,1,NA,NA,NA,1,NA,8,9,0,0,0,0,0,0,0,2
"S","HV","HVKU","FLKU.02.059","Kesktaseme laulmiskursus gregooriuse laulu baasil",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,0,0,0,1
"S","HV","HVKU","FLKU.03.006","Etnoloogia ja folkloristika magistriseminar",NA,1,3,NA,NA,NA,NA,NA,NA,2,2,7,0,0,0,0,0,0,0,0
"S","HV","HVKU","FLKU.03.008","Etnoloogia ja folkloristika doktoriseminar",NA,NA,2,NA,NA,NA,NA,NA,NA,1,1,2,0,0,0,0,0,0,0,0
"S","HV","HVKU","FLKU.03.020","Soome-ugri kultuurid",NA,NA,8,NA,NA,NA,NA,NA,NA,4,4,0,0,2,7,3,4,1,0,7
"S","HV","HVKU","FLKU.03.023","Etnograafilised allikad",NA,NA,3,1,NA,NA,NA,NA,NA,1,3,0,0,5,1,3,1,0,1,0
"S","HV","HVKU","FLKU.03.027","Visuaalne antropoloogia",NA,NA,3,NA,NA,NA,NA,NA,NA,2,1,0,0,1,1,1,0,0,0,0
"S","HV","HVKU","FLKU.03.079","Sissejuhatus kultuurikorraldusse",NA,1,14,3,NA,NA,NA,2,NA,8,8,22,0,0,0,0,0,0,0,3
"S","HV","HVKU","FLKU.03.082","20. sajandi kunstikultuur",1,3,28,NA,NA,NA,NA,NA,3,5,24,38,0,0,0,0,0,0,0,5
"S","HV","HVKU","FLKU.03.086","Mõisted ja vaated etnoloogias/antropoloogias",NA,1,7,NA,NA,NA,NA,NA,1,3,4,0,0,3,4,0,0,0,0,2
"S","HV","HVKU","FLKU.04.063","Erialase teksti kriitiline analüüs",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,4,8,0,0,0,0,0,0,0,1
"S","HV","HVKU","FLKU.04.070","Rahvaluule õpetamise võimalusi koolis",NA,1,7,NA,NA,NA,NA,NA,1,1,6,0,0,10,0,1,0,0,0,0
"S","HV","HVKU","FLKU.04.074","Folkloristika alused",NA,NA,22,5,1,NA,2,1,1,10,14,0,0,28,11,11,7,6,1,4
"S","HV","HVKU","FLKU.04.094","Folkloristlikud välitööd. Sissejuhatus",NA,1,3,NA,1,NA,NA,NA,NA,2,3,9,0,0,0,0,0,0,0,1
"S","HV","HVKU","FLKU.04.125","Müüt ja mütoloogia",1,7,89,13,3,NA,NA,6,21,50,36,0,0,47,44,45,23,10,10,20
"S","HV","HVKU","FLKU.04.133","Kaasaegseid suundi pärimuskultuuri uurimises",NA,NA,5,NA,NA,NA,NA,NA,NA,NA,5,0,0,5,5,0,0,0,0,1
"S","HV","HVKU","FLKU.04.134","Pärimusliku ajaloo meetodid",NA,NA,6,2,NA,NA,NA,NA,NA,4,4,0,0,5,4,1,1,1,1,0
"S","HV","HVKU","FLKU.04.135","Eesti rahvalaul: allikad, teooriad ja liigitus",NA,NA,5,NA,NA,NA,NA,NA,NA,2,3,0,0,3,2,2,0,0,0,0
"S","HV","HVKU","FLKU.04.139","Teksti- ja kontekstikesksed uurimismeetodid folkloristikas",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,4,0,0,5,1,0,0,0,0,0
"S","HV","HVKU","FLKU.05.021","Kirjanduse ja teatriteaduse doktoriseminar",NA,NA,8,NA,NA,NA,NA,1,NA,2,5,11,0,0,0,0,0,0,0,0
"S","HV","HVKU","FLKU.05.025","Ilukirjanduse tõlkimise praktikum",NA,1,9,NA,NA,NA,NA,NA,2,2,6,0,0,11,1,3,0,0,0,2
"S","HV","HVKU","FLKU.05.045","Kirjandus totalitaarsetes režiimides",NA,NA,3,NA,NA,NA,NA,1,NA,1,1,0,0,7,0,0,0,0,0,0
"S","HV","HVKU","FLKU.05.053","Sissejuhatus võrdlevasse kirjandusteadusesse",NA,2,8,NA,NA,NA,NA,NA,1,3,6,0,0,16,0,0,0,0,0,0
"S","HV","HVKU","FLKU.05.059","Filmikeel ja filmiteooriad",NA,1,7,4,1,NA,2,4,3,2,2,0,0,5,11,3,1,0,1,4
"S","HV","HVKU","FLKU.05.063","Sissejuhatus kirjandusteadusesse",1,3,42,4,1,NA,2,8,13,14,14,0,0,54,43,50,22,4,3,26
